initial_age,weight,family_kind,race,marital_status,accumulated_capital,annual_contribution,income,new_accumulated_capital
56,3337,1,1,1,-25104.926998156585,0.25,4.918003998308676e+41,-25104.926998156585
62,3524,1,1,1,138902.18580542546,0.13,3.225900329367775e+41,138902.18580542546
46,2056,1,4,1,572799.5005923719,0.25,3.190879273692779e+41,572799.5005923719
38,1836,3,1,2,-48550.032206618576,0.1,1.3432503282997444e+42,-48550.032206618576
37,1360,1,1,1,103331.40661030958,0.15,4.24148643399245e+41,103331.40661030958
44,1679,3,2,3,-12865.649104991911,0.31,6.876189339526433e+41,-12865.649104991911
57,1697,2,2,5,19887.933032536097,0.19,6.929793906308648e+40,19887.933032536097
43,2455,3,3,5,-153083.6677818053,0.27,6.080854628328958e+41,-153083.6677818053
60,1351,3,3,3,168118.7386331168,0.03,3.7943818575503095e+41,168118.7386331168
52,1635,1,1,1,127468.94068959316,0.02,4.844676725176387e+41,127468.94068959316
36,2990,2,1,5,297781.1556358509,0.04,8.085044137171753e+41,297781.1556358509
38,1499,1,1,1,23072.7589811386,0.19,3.455343462080779e+41,23072.7589811386
39,3065,1,2,1,192069.7821889381,0.34,6.022923124330165e+41,192069.7821889381
56,3330,1,1,1,70178.22507781179,0.13,3.4565462933324334e+41,70178.22507781179
50,2021,3,2,3,51360.729032593496,0.26,7.930918967296287e+41,51360.729032593496
41,1362,3,1,3,48673.53484142303,0.3,1.8281505071145346e+42,48673.53484142303
46,1563,1,4,1,-460.4542495763973,0.06,3.3291479968322918e+41,-460.4542495763973
43,1563,1,4,1,-47703.37024150392,0.24,1.1697156432820876e+42,-47703.37024150392
50,1786,2,1,3,569077.9780438174,0.28,3.1394416434085284e+41,569077.9780438174
62,1649,1,1,1,5119.708088255965,0.32,9.14125860702297e+40,5119.708088255965
62,1684,2,1,3,632926.0304824176,0.08,2.7259237829028866e+41,632926.0304824176
51,1684,3,2,3,-234371.14987207603,0.02,3.3027173622199506e+41,-234371.14987207603
63,1739,1,4,1,65134.93863295392,0.25,3.153568010124538e+41,65134.93863295392
56,2948,2,1,5,18401.9049022787,0.33,1.922088687513729e+41,18401.9049022787
42,1664,2,1,3,211351.0576870581,0.06,1.2288989827039086e+42,211351.0576870581
56,3137,1,1,1,454807.37433958,0.12,3.2289391326331187e+41,454807.37433958
55,1636,3,1,3,23034.5149617376,0.22,8.223152571811286e+41,23034.5149617376
61,3141,1,1,1,67237.27612175046,0.26,4.892208820473456e+41,67237.27612175046
55,1617,3,2,3,-299973.8157056443,0.02,1.7343110921056103e+41,-299973.8157056443
38,2106,3,3,5,165015.7391440929,0.13,1.4630068095699567e+41,165015.7391440929
37,1322,1,3,1,87608.02626267553,0.2,2.9533014451875883e+41,87608.02626267553
53,1652,2,1,3,221296.6556292626,0.03,2.3273667815714775e+41,221296.6556292626
37,1481,1,1,1,119209.97227238704,0.1,5.4706039408785476e+41,119209.97227238704
44,1331,1,3,1,-185781.15105721465,0.14,1.4440113522667892e+41,-185781.15105721465
40,3045,3,1,5,-38700.3027443438,0.04,6.947396002186071e+40,-38700.3027443438
57,3218,1,1,1,93831.11859748563,0.12,6.44714627439533e+41,93831.11859748563
57,1575,2,4,5,227223.39857829668,0.06,2.45727023824718e+41,227223.39857829668
51,1644,1,4,1,-141114.5684806551,0.19,3.2852606042146808e+41,-141114.5684806551
63,3205,1,1,1,739224.82676232,0.31,1.5206143111447071e+41,739224.82676232
50,1635,1,4,1,128079.25007063305,0.05,1.2357719315282379e+42,128079.25007063305
54,1709,1,1,1,519363.8060053663,0.03,9.956900484949314e+40,519363.8060053663
57,1732,1,2,1,60124.44455399095,0.16,9.75726769205033e+40,60124.44455399095
48,1649,1,1,1,-256074.1610926123,0.19,1.4329970696885336e+41,-256074.1610926123
59,1732,3,2,5,20879.55128345151,0.3,1.6914703654726714e+41,20879.55128345151
50,1732,2,2,5,136124.7780824973,0.28,6.343872633992673e+41,136124.7780824973
58,1735,3,2,5,-142950.50374253886,0.26,1.0400659673057075e+42,-142950.50374253886
37,1499,1,1,1,-266188.26490885,0.25,6.108771766570624e+41,-266188.26490885
37,2811,3,1,3,-177792.00863885344,0.01,1.8924050561010703e+42,-177792.00863885344
51,1634,1,1,1,333025.9555187201,0.34,2.5385567925309387e+41,333025.9555187201
63,3093,1,1,1,195177.42771048847,0.15,6.260260518299205e+40,195177.42771048847
63,1945,1,1,1,-261275.81718850133,0.33,2.357431111122762e+41,-261275.81718850133
54,1745,1,1,1,179146.2672846165,0.04,4.873090631525123e+41,179146.2672846165
59,1805,3,4,5,-178636.05485621202,0.03,3.4719548604618623e+41,-178636.05485621202
55,1587,3,3,3,-232605.61135259183,0.22,5.461681335893178e+41,-232605.61135259183
48,1296,1,3,1,-277965.4040803176,0.04,9.371092086300704e+40,-277965.4040803176
55,1347,1,3,1,38833.23985628288,0.03,3.385192332975048e+41,38833.23985628288
36,1290,3,1,5,26596.84264839068,0.22,4.2924764892197715e+41,26596.84264839068
37,1391,1,3,1,-61306.657078657496,0.28,1.3967649259252114e+42,-61306.657078657496
44,1339,1,1,1,60225.01142687644,0.07,4.263388485111107e+41,60225.01142687644
37,1383,1,3,1,362721.0034890447,0.23,2.2739249029168295e+41,362721.0034890447
49,1389,1,3,1,66334.37117765377,0.25,5.951057037628547e+41,66334.37117765377
54,1425,3,1,3,-50816.033191622286,0.21,3.902780344389458e+41,-50816.033191622286
38,1425,2,3,3,14698.088234169474,0.21,7.705186207674153e+41,14698.088234169474
43,1271,1,3,1,107383.82186169924,0.06,1.6643131899929204e+42,107383.82186169924
50,1516,1,3,1,-8014.821221424618,0.1,4.129147311562136e+41,-8014.821221424618
46,1541,1,3,1,15488.1152274136,0.09,5.840291245265336e+41,15488.1152274136
50,1427,3,3,1,-8257.992027858745,0.34,5.7941619060772794e+41,-8257.992027858745
40,1427,2,3,3,60809.43252609772,0.12,4.640305318359653e+41,60809.43252609772
61,1644,3,3,5,-159667.80996086568,0.08,8.073231400545609e+40,-159667.80996086568
52,1427,1,3,1,18789.271215717577,0.12,2.592966649150377e+41,18789.271215717577
38,1543,1,3,1,-53620.18290337198,0.05,6.841388036109803e+41,-53620.18290337198
37,1543,1,3,1,-2552.719973986115,0.04,4.882566343937214e+41,-2552.719973986115
43,1391,1,3,1,30178.61316038099,0.09,2.7562153959763182e+41,30178.61316038099
37,1383,3,3,3,133156.16825798896,0.32,2.671457701669428e+41,133156.16825798896
41,1383,2,3,5,-163908.53846119918,0.12,1.0388691465341684e+42,-163908.53846119918
48,2629,3,3,5,-41414.67954987517,0.18,2.334177937613291e+41,-41414.67954987517
55,1489,3,1,3,34844.173335004154,0.21,1.3165476961884988e+41,34844.173335004154
41,1287,1,3,1,27656.922618122902,0.29,8.322191989374799e+40,27656.922618122902
53,1516,3,3,3,10712.628327415308,0.07,2.5774441724180583e+41,10712.628327415308
42,1844,1,4,1,132141.41212202597,0.28,2.12732881673443e+41,132141.41212202597
50,2033,1,1,1,141658.62168181076,0.01,3.0017597238672794e+41,141658.62168181076
44,1757,1,1,1,230071.1332445856,0.28,5.6252992499341565e+41,230071.1332445856
58,1737,1,1,1,16978.074083192503,0.13,2.437215141436041e+41,16978.074083192503
39,1592,1,1,1,113247.05661491845,0.21,1.8684867249504677e+42,113247.05661491845
43,1681,1,1,1,230312.80126933852,0.29,9.472921692982158e+41,230312.80126933852
50,1787,1,1,1,-70334.77503890067,0.29,3.62550166274217e+41,-70334.77503890067
51,2221,1,4,1,58432.63813220704,0.08,6.764614991341965e+41,58432.63813220704
53,2221,3,4,3,62345.62513112353,0.04,2.9755575684706557e+41,62345.62513112353
51,1974,3,2,4,-228956.3556229508,0.17,3.978425896196184e+41,-228956.3556229508
58,1947,1,2,1,-133147.9799190536,0.22,1.5355390556517681e+41,-133147.9799190536
54,1828,1,4,1,-24918.183336042017,0.21,8.058131301380716e+41,-24918.183336042017
43,1643,1,4,1,7942.713827686484,0.28,7.412599905308772e+41,7942.713827686484
56,1887,1,4,1,-275633.3867717115,0.12,3.364445956599953e+41,-275633.3867717115
39,2421,1,4,1,111696.10701178538,0.31,1.1137528562384307e+42,111696.10701178538
55,1790,3,4,5,-20840.87212276946,0.13,3.3928688007772813e+41,-20840.87212276946
43,1723,1,1,1,333494.76824796264,0.16,6.735722773016987e+40,333494.76824796264
43,1723,1,1,1,-86701.11938333513,0.26,4.806922804998579e+41,-86701.11938333513
37,1916,1,4,1,289662.25879333715,0.07,7.706717760652472e+41,289662.25879333715
44,1800,2,4,5,54472.49843035988,0.21,1.4374527822745976e+42,54472.49843035988
44,1800,3,4,5,177191.03576604096,0.33,1.2722622548206588e+42,177191.03576604096
36,1747,3,2,5,-159115.65876555454,0.25,8.392557241044684e+41,-159115.65876555454
61,1839,2,2,3,3837.323340235327,0.02,2.7189413540284614e+40,3837.323340235327
37,2039,3,4,5,-86141.69677081636,0.19,1.3682116068449986e+42,-86141.69677081636
39,1458,1,1,1,-117998.32772441994,0.12,2.4654124534608243e+41,-117998.32772441994
47,1326,1,3,1,-28080.474271344472,0.27,7.671203931891575e+41,-28080.474271344472
49,1326,1,3,1,8538.84228445542,0.09,6.397816573196057e+40,8538.84228445542
54,1849,3,2,5,-96059.55260745986,0.09,2.110646689744286e+41,-96059.55260745986
43,1829,1,2,1,62081.21799605259,0.12,1.0431017296709622e+42,62081.21799605259
43,1532,1,2,1,78856.01973066795,0.12,4.639270148502356e+41,78856.01973066795
60,1841,1,4,1,36181.13055955038,0.31,2.9138855891337033e+41,36181.13055955038
47,1858,2,2,3,29148.89500471764,0.1,7.037027942501887e+41,29148.89500471764
47,1582,3,4,5,103218.8263023546,0.12,1.3269722369208672e+41,103218.8263023546
40,1582,2,4,5,192309.5350121396,0.21,2.1019014697425977e+42,192309.5350121396
46,1621,1,1,1,90111.16056354863,0.34,1.172852009674978e+42,90111.16056354863
55,1598,1,3,1,117012.18850754244,0.19,2.3188795259227217e+41,117012.18850754244
47,1888,1,1,1,49803.59403992438,0.02,6.440729549376236e+41,49803.59403992438
58,1975,1,4,1,57380.87197273976,0.3,4.1373270450872016e+41,57380.87197273976
46,1631,1,1,1,669627.1243087052,0.21,1.88127778412973e+41,669627.1243087052
48,1582,1,4,1,175353.1008189756,0.28,3.1167965630460042e+41,175353.1008189756
54,1735,1,1,1,-146880.016887425,0.23,4.84255012845676e+41,-146880.016887425
54,2987,2,1,5,92929.43742329844,0.1,6.354412764172377e+41,92929.43742329844
49,1583,1,1,1,-3999.691205603944,0.14,1.060126194899761e+42,-3999.691205603944
57,3441,2,1,5,63518.09761445617,0.33,5.570852227555424e+41,63518.09761445617
55,1745,1,1,1,250817.50223971804,0.25,1.0720760148224671e+41,250817.50223971804
48,1828,1,1,1,114575.6128143274,0.07,2.5506837217518885e+41,114575.6128143274
47,3044,2,1,5,481211.5726892965,0.05,3.5361538930225144e+41,481211.5726892965
63,2582,2,1,5,-27520.33795068553,0.31,6.994788045016653e+40,-27520.33795068553
51,3155,1,1,1,40469.28231592811,0.0,7.074392928361843e+41,40469.28231592811
52,2987,2,1,2,89543.21512939106,0.07,2.019323648359017e+41,89543.21512939106
47,1891,1,1,1,123175.76311579344,0.25,6.49430308245904e+41,123175.76311579344
56,3291,1,1,1,136004.3551586478,0.12,6.231776741880919e+41,136004.3551586478
45,1418,1,3,1,-58437.32447581452,0.14,2.450124597855505e+41,-58437.32447581452
44,1251,1,3,1,120585.46070572184,0.02,6.99864422526955e+41,120585.46070572184
36,3009,2,3,5,39051.57587733082,0.04,3.1815112922644096e+42,39051.57587733082
52,1719,1,1,1,-36104.90653696413,0.01,2.163284223733959e+41,-36104.90653696413
35,1527,1,1,1,199047.6421020466,0.05,2.9341179444985648e+41,199047.6421020466
45,1749,1,1,1,67618.77774379315,0.29,7.768039858277031e+41,67618.77774379315
54,1724,1,4,1,97479.33168448508,0.26,6.0543909310016e+40,97479.33168448508
45,2055,2,2,5,63992.747145164816,0.06,1.7151624646792115e+41,63992.747145164816
52,1824,1,1,1,111629.61501240196,0.3,6.221240936368648e+40,111629.61501240196
35,2820,3,1,5,115293.1286764443,0.09,4.243951402301035e+42,115293.1286764443
35,3425,2,1,3,148785.65088975427,0.14,1.2418786270219134e+42,148785.65088975427
49,3134,2,1,3,88369.22331439028,0.24,1.9183562223622585e+41,88369.22331439028
37,1661,2,4,5,168765.68783056256,0.2,5.9560683647580495e+41,168765.68783056256
37,1253,1,1,1,115258.15978045748,0.08,1.4348669753242174e+42,115258.15978045748
60,3057,2,1,3,130534.42078525382,0.28,5.203505198678587e+41,130534.42078525382
59,1824,2,4,5,738920.4482377981,0.31,1.9669298305656196e+41,738920.4482377981
40,2103,1,4,1,135333.77636006486,0.2,7.7556987039681e+41,135333.77636006486
46,3575,2,1,5,220721.0668862873,0.19,1.3798387530279887e+41,220721.0668862873
62,2176,1,4,1,72449.56491709985,0.04,1.566274259503525e+41,72449.56491709985
43,1766,3,4,1,-45113.54543166989,0.0,5.96649953845695e+41,-45113.54543166989
51,3584,2,1,3,153705.08416299362,0.0,8.883670197538396e+40,153705.08416299362
57,1899,1,4,1,328325.3995712965,0.24,2.6955167524405913e+41,328325.3995712965
36,1848,1,4,1,159377.35680307922,0.1,4.204277359185823e+41,159377.35680307922
60,1564,2,4,5,106467.7380204928,0.28,8.257247948352963e+41,106467.7380204928
37,1904,1,4,1,-193650.23960904745,0.23,3.7634687120480965e+41,-193650.23960904745
62,1775,3,1,3,-141599.45315308703,0.21,4.947156965017101e+41,-141599.45315308703
42,1728,3,2,4,109223.4982048068,0.18,1.570423830793163e+42,109223.4982048068
59,1899,1,4,1,-172361.07244581103,0.11,1.813007109610487e+41,-172361.07244581103
51,1692,1,4,1,-44768.57912684872,0.06,1.0729246576446602e+42,-44768.57912684872
46,1700,1,1,1,-54461.462904551016,0.22,8.651114799417319e+41,-54461.462904551016
52,3157,3,1,3,-131689.63876044788,0.04,2.057449938388654e+41,-131689.63876044788
50,1625,2,3,1,-104573.82325515956,0.04,6.8010609514780766e+41,-104573.82325515956
38,2127,2,3,3,4751.012874392588,0.33,1.3975051526392298e+41,4751.012874392588
35,1530,2,4,1,8477.371189556112,0.08,1.649305654169408e+42,8477.371189556112
45,2089,2,4,3,68731.30524812707,0.31,2.093372761431319e+41,68731.30524812707
43,1609,3,4,2,183778.66771400112,0.2,9.190190132872464e+41,183778.66771400112
51,2097,3,4,3,62022.30548660749,0.13,2.4061640082572932e+41,62022.30548660749
46,1757,3,1,5,179173.4275187119,0.17,7.271823388164437e+41,179173.4275187119
46,1757,3,4,3,67570.28441215232,0.11,1.1327945635318492e+42,67570.28441215232
38,1609,1,1,1,-101802.55403100942,0.29,5.634219963272641e+41,-101802.55403100942
36,2893,1,1,1,70585.55221232436,0.18,8.10621819843028e+41,70585.55221232436
62,3666,2,1,5,52234.73921431949,0.22,2.85143341604957e+40,52234.73921431949
40,3666,2,1,5,279476.7599762983,0.01,5.270999206920782e+41,279476.7599762983
42,1682,1,1,1,317335.3602307636,0.1,4.555273269537303e+41,317335.3602307636
43,3155,3,1,3,-222705.6786053628,0.0,2.152885782191974e+41,-222705.6786053628
39,2893,3,1,5,199997.30324143267,0.22,4.109087782057536e+41,199997.30324143267
50,3447,2,1,5,-6679.9206541739495,0.03,4.124643674742468e+41,-6679.9206541739495
49,3134,2,1,3,424040.5927291489,0.13,1.0779630498386977e+42,424040.5927291489
54,3134,2,1,5,95303.47818289006,0.1,1.1367933571750498e+42,95303.47818289006
56,1888,3,4,1,27141.989970436323,0.33,4.4558134148770955e+41,27141.989970436323
53,1885,2,4,4,-75388.87922759834,0.2,2.7880163964537583e+41,-75388.87922759834
47,1722,3,1,3,5193.3233778691365,0.34,6.39502090945539e+41,5193.3233778691365
45,3134,2,1,1,-56612.830731696486,0.34,8.816599242547102e+41,-56612.830731696486
40,3349,2,1,5,451818.3901031906,0.14,5.222523582706975e+40,451818.3901031906
35,3134,2,1,3,67701.02700738228,0.14,1.344787814040264e+42,67701.02700738228
37,2820,1,1,1,-322238.30074878526,0.07,7.384334898306871e+41,-322238.30074878526
52,3247,3,1,5,-79393.18950932547,0.04,5.494206073268364e+41,-79393.18950932547
59,4002,3,2,2,-110142.30577442852,0.24,2.7358147003867293e+41,-110142.30577442852
59,3158,1,1,1,226680.32622643947,0.33,5.13384149796308e+41,226680.32622643947
38,2820,3,1,5,105040.31953787002,0.04,7.005782395778955e+41,105040.31953787002
35,2820,1,1,1,148574.67524702856,0.29,1.0044968482011236e+42,148574.67524702856
42,1331,2,3,5,437034.4395475383,0.28,8.71300120065663e+41,437034.4395475383
47,1705,1,4,1,45783.77924798911,0.34,3.0298983323898625e+41,45783.77924798911
63,2037,1,4,1,-139702.7872754927,0.12,1.7794706699847536e+41,-139702.7872754927
53,2117,2,4,5,84396.88486471032,0.24,4.274613594458197e+41,84396.88486471032
38,1860,1,4,1,408101.61603853886,0.14,5.4383366527983805e+41,408101.61603853886
43,3258,2,1,5,136500.02667947102,0.14,6.077706880197484e+41,136500.02667947102
50,1963,2,1,5,453325.1120244336,0.07,2.2735790697668863e+41,453325.1120244336
39,2222,2,4,5,-13277.717035743688,0.2,3.4680472383871295e+41,-13277.717035743688
46,1700,1,1,1,-109015.21771436885,0.1,4.9754271375072485e+41,-109015.21771436885
42,3182,3,1,5,124760.9565487971,0.27,2.2750928671222333e+41,124760.9565487971
42,2989,2,1,5,20673.39529797882,0.0,7.693769984091362e+41,20673.39529797882
51,3447,2,1,5,-162184.97933307444,0.2,1.1218902542147113e+41,-162184.97933307444
55,1858,3,4,5,1175.9144996616128,0.21,2.260122919875924e+41,1175.9144996616128
55,1858,3,4,5,-136247.64327962694,0.07,3.608578550063197e+41,-136247.64327962694
43,3529,1,4,1,109669.31996402705,0.08,1.6469583995595544e+42,109669.31996402705
43,3045,2,1,5,490576.8674681505,0.1,1.464617841554903e+42,490576.8674681505
37,1831,1,4,1,142361.10062691572,0.14,1.369444247913288e+42,142361.10062691572
49,1427,1,3,1,75623.51228834009,0.18,1.165142813481309e+40,75623.51228834009
42,1570,2,3,3,170284.40696500792,0.22,7.277866170592498e+41,170284.40696500792
35,1570,3,4,5,-231374.1146475385,0.12,7.528523268916292e+41,-231374.1146475385
40,1449,1,3,1,76052.24352018115,0.2,1.1990694385475664e+42,76052.24352018115
53,1459,1,3,1,83480.20145714354,0.2,6.98739210008035e+41,83480.20145714354
39,1530,1,1,1,43894.72022876135,0.3,4.0898530885272124e+41,43894.72022876135
49,1550,2,3,5,91926.09500005776,0.21,9.500319968524096e+41,91926.09500005776
56,1380,2,1,5,285135.1498404582,0.32,5.585608285112106e+41,285135.1498404582
37,1380,3,3,5,-18178.051518957243,0.05,3.605438799371665e+41,-18178.051518957243
43,1357,2,3,5,114096.65308521158,0.31,1.5607836978391445e+41,114096.65308521158
59,2531,1,3,1,-16228.6016337268,0.07,5.883711174836647e+41,-16228.6016337268
35,1549,1,1,1,173613.17556254996,0.02,1.2146482072976843e+42,173613.17556254996
63,1334,2,3,3,334106.83724142966,0.3,3.974990866171587e+41,334106.83724142966
41,1585,2,4,5,181343.8081474318,0.16,1.0759429528819166e+42,181343.8081474318
63,1901,1,4,1,519443.2582916002,0.08,2.9344354336799014e+41,519443.2582916002
56,1901,1,4,1,-123794.99080197516,0.18,4.427904092402314e+40,-123794.99080197516
50,1695,1,4,1,184279.44123518464,0.09,5.054735304182642e+41,184279.44123518464
45,1642,1,4,1,182707.83004732945,0.27,1.032657472553733e+42,182707.83004732945
35,1868,1,4,1,10571.040425719062,0.18,4.7102538141653946e+41,10571.040425719062
60,1927,1,4,1,60023.156810504486,0.07,3.572560634538683e+41,60023.156810504486
53,1836,3,4,3,8054.964097464486,0.28,6.192485814943763e+41,8054.964097464486
39,1884,1,4,1,316109.16676681046,0.18,4.326137422994386e+41,316109.16676681046
53,1884,1,4,1,635360.2643275273,0.28,1.2571323616070815e+41,635360.2643275273
42,1810,2,2,5,221560.54343912005,0.15,9.331939751167377e+41,221560.54343912005
42,2242,2,1,3,15548.459063714354,0.3,6.198767814484578e+40,15548.459063714354
47,1735,1,1,1,84494.27150549754,0.01,4.5974878086825614e+41,84494.27150549754
39,1577,2,1,1,-15355.191637595231,0.24,1.590397982631492e+42,-15355.191637595231
48,2100,1,4,1,142505.73204914262,0.31,2.477502225662691e+41,142505.73204914262
50,1873,1,1,1,-93173.59340289762,0.05,1.5680429921529982e+42,-93173.59340289762
43,1806,3,4,5,-339046.0334076881,0.27,6.910660324921463e+41,-339046.0334076881
35,1940,2,2,5,-234823.8091433239,0.0,1.186557446150294e+42,-234823.8091433239
53,1623,2,4,5,64731.13808957783,0.16,6.849833211168088e+41,64731.13808957783
62,1936,3,4,5,-21618.01348546824,0.19,1.9008380069285055e+41,-21618.01348546824
46,1922,1,4,1,10324.912358317162,0.02,6.453496480642304e+40,10324.912358317162
38,2144,3,4,3,-89310.09147289411,0.05,6.056786605494842e+41,-89310.09147289411
37,2144,1,4,1,-109844.37536727864,0.29,5.60246868573114e+41,-109844.37536727864
48,1922,3,4,5,71605.92552566045,0.21,1.5093560097478492e+41,71605.92552566045
51,1765,1,1,1,82968.52651020068,0.2,6.436023859039381e+41,82968.52651020068
37,1559,2,4,5,269754.92672472843,0.03,1.238025215415547e+42,269754.92672472843
36,1882,1,4,1,-60931.2140670682,0.09,6.660050040441914e+41,-60931.2140670682
57,2161,2,4,5,88400.40545929153,0.27,9.094775236948897e+41,88400.40545929153
48,1985,1,1,1,-14184.34488007145,0.34,2.2987819356462084e+41,-14184.34488007145
55,1385,2,3,3,30759.667782675468,0.13,5.550149810415033e+41,30759.667782675468
